company_code,text_title,score,strength,reasoning,expected_growth,market_expectation,historical_data
600183,[600183] 生益科技 业绩预告,100,strong,文本语义提取预测中枢增速 90.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 78.00%。,90.00%,12.00%,
600166,[600166] 福田汽车 业绩预告,100,strong,文本语义提取预测中枢增速 1551.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1539.00%。,1551.00%,12.00%,
600150,[600150] 中国船舶 业绩预告,100,strong,文本语义提取预测中枢增速 95.32%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 83.32%。,95.32%,12.00%,
301486,[301486] 致尚科技 业绩预告,100,strong,文本语义提取预测中枢增速 44.17%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 32.17%。,44.17%,12.00%,
301396,[301396] 宏景科技 业绩预告,100,strong,文本语义提取预测中枢增速 146.82%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 134.82%。,146.82%,12.00%,
301372,[301372] 科净源 业绩预告,100,strong,文本语义提取预测中枢增速 70.25%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 58.25%。,70.25%,12.00%,
301349,[301349] 信德新材 业绩预告,100,strong,文本语义提取预测中枢增速 212.74%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 200.74%。,212.74%,12.00%,
301321,[301321] 翰博高新 业绩预告,100,strong,文本语义提取预测中枢增速 66.25%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 54.25%。,66.25%,12.00%,
301317,[301317] 鑫磊股份 业绩预告,100,strong,文本语义提取预测中枢增速 453.90%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 441.90%。,453.90%,12.00%,
301297,[301297] 富乐德 业绩预告,100,strong,文本语义提取预测中枢增速 111.56%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 99.56%。,111.56%,12.00%,
301268,[301268] 铭利达 业绩预告,100,strong,文本语义提取预测中枢增速 57.39%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 45.39%。,57.39%,12.00%,
301248,[301248] 杰创智能 业绩预告,100,strong,文本语义提取预测中枢增速 140.88%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 128.88%。,140.88%,12.00%,
301239,[301239] 普瑞眼科 业绩预告,100,strong,文本语义提取预测中枢增速 47.78%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 35.78%。,47.78%,12.00%,
301238,[301238] 瑞泰新材 业绩预告,100,strong,文本语义提取预测中枢增速 151.18%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 139.18%。,151.18%,12.00%,
301220,[301220] 亚香股份 业绩预告,100,strong,文本语义提取预测中枢增速 60.93%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 48.93%。,60.93%,12.00%,
301213,[301213] 观想科技 业绩预告,100,strong,文本语义提取预测中枢增速 196.91%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 184.91%。,196.91%,12.00%,
301155,[301155] 海力风电 业绩预告,100,strong,文本语义提取预测中枢增速 449.74%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 437.74%。,449.74%,12.00%,
301152,[301152] 天力锂能 业绩预告,100,strong,文本语义提取预测中枢增速 59.20%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 47.20%。,59.20%,12.00%,
301141,[301141] 中科磁业 业绩预告,100,strong,文本语义提取预测中枢增速 84.94%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 72.94%。,84.94%,12.00%,
301108,[301108] 洁雅股份 业绩预告,100,strong,文本语义提取预测中枢增速 311.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 299.00%。,311.00%,12.00%,
301040,[301040] 中环海陆 业绩预告,100,strong,文本语义提取预测中枢增速 45.60%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 33.60%。,45.60%,12.00%,
301037,[301037] 保立佳 业绩预告,100,strong,文本语义提取预测中枢增速 52.25%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 40.25%。,52.25%,12.00%,
301002,[301002] 崧盛股份 业绩预告,100,strong,文本语义提取预测中枢增速 49.35%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 37.35%。,49.35%,12.00%,
300998,[300998] 宁波方正 业绩预告,100,strong,文本语义提取预测中枢增速 425.39%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 413.39%。,425.39%,12.00%,
300986,[300986] 志特新材 业绩预告,100,strong,文本语义提取预测中枢增速 233.34%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 221.34%。,233.34%,12.00%,
300949,[300949] 奥雅股份 业绩预告,100,strong,文本语义提取预测中枢增速 58.16%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 46.16%。,58.16%,12.00%,
300912,[300912] 凯龙高科 业绩预告,100,strong,文本语义提取预测中枢增速 61.48%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 49.48%。,61.48%,12.00%,
300903,[300903] 科翔股份 业绩预告,100,strong,文本语义提取预测中枢增速 41.80%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 29.80%。,41.80%,12.00%,
300902,[300902] 国安达 业绩预告,100,strong,文本语义提取预测中枢增速 118.03%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 106.03%。,118.03%,12.00%,
300901,[300901] 中胤时尚 业绩预告,100,strong,文本语义提取预测中枢增速 98.31%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 86.31%。,98.31%,12.00%,
300875,[300875] 捷强装备 业绩预告,100,strong,文本语义提取预测中枢增速 60.55%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 48.55%。,60.55%,12.00%,
300869,[300869] 康泰医学 业绩预告,100,strong,文本语义提取预测中枢增速 53.20%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 41.20%。,53.20%,12.00%,
300812,[300812] 易天股份 业绩预告,100,strong,文本语义提取预测中枢增速 122.86%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 110.86%。,122.86%,12.00%,
300807,[300807] 天迈科技 业绩预告,100,strong,文本语义提取预测中枢增速 62.06%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 50.06%。,62.06%,12.00%,
300780,[300780] 德恩精工 业绩预告,100,strong,文本语义提取预测中枢增速 61.76%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 49.76%。,61.76%,12.00%,
300771,[300771] 智莱科技 业绩预告,100,strong,文本语义提取预测中枢增速 102.64%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 90.64%。,102.64%,12.00%,
300766,[300766] 每日互动 业绩预告,100,strong,文本语义提取预测中枢增速 49.04%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 37.04%。,49.04%,12.00%,
300746,[300746] 汉嘉数智 业绩预告,100,strong,文本语义提取预测中枢增速 110.86%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 98.86%。,110.86%,12.00%,
300715,[300715] 凯伦股份 业绩预告,100,strong,文本语义提取预测中枢增速 103.68%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 91.68%。,103.68%,12.00%,
300710,[300710] 万隆光电 业绩预告,100,strong,文本语义提取预测中枢增速 86.66%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 74.66%。,86.66%,12.00%,
300696,[300696] 爱乐达 业绩预告,100,strong,文本语义提取预测中枢增速 179.38%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 167.38%。,179.38%,12.00%,
300663,[300663] 科蓝软件 业绩预告,100,strong,文本语义提取预测中枢增速 45.53%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 33.53%。,45.53%,12.00%,
300655,[300655] 晶瑞电材 业绩预告,100,strong,文本语义提取预测中枢增速 177.95%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 165.95%。,177.95%,12.00%,
300651,[300651] 金陵体育 业绩预告,100,strong,文本语义提取预测中枢增速 633.19%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 621.19%。,633.19%,12.00%,
300647,[300647] 超频三 业绩预告,100,strong,文本语义提取预测中枢增速 73.69%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 61.69%。,73.69%,12.00%,
300637,[300637] 扬帆新材 业绩预告,100,strong,文本语义提取预测中枢增速 126.84%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 114.84%。,126.84%,12.00%,
300615,[300615] 欣天科技 业绩预告,100,strong,文本语义提取预测中枢增速 46.42%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 34.42%。,46.42%,12.00%,
300611,[300611] 美力科技 业绩预告,100,strong,文本语义提取预测中枢增速 50.30%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 38.30%。,50.30%,12.00%,
300606,[300606] 金太阳 业绩预告,100,strong,文本语义提取预测中枢增速 217.20%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 205.20%。,217.20%,12.00%,
300605,[300605] 恒锋信息 业绩预告,100,strong,文本语义提取预测中枢增速 75.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 63.81%。,75.81%,12.00%,
300598,[300598] 诚迈科技 业绩预告,100,strong,文本语义提取预测中枢增速 53.27%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 41.27%。,53.27%,12.00%,
300594,[300594] 朗进科技 业绩预告,100,strong,文本语义提取预测中枢增速 83.78%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 71.78%。,83.78%,12.00%,
