stock_code,name,industry,board
000002,万科A,综合,主板
000004,*ST国华,综合,主板
000006,深振业A,综合,主板
000007,全新好,综合,主板
000008,神州高铁,综合,主板
000009,中国宝安,综合,主板
000010,美丽生态,综合,主板
000011,深物业A,综合,主板
000012,南玻A,综合,主板
000014,沙河股份,综合,主板
000016,深康佳A,综合,主板
000017,深中华A,综合,主板
000026,飞亚达,综合,主板
000028,国药一致,综合,主板
000029,深深房A,综合,主板
000031,大悦城,综合,主板
000032,深桑达A,综合,主板
000037,深南电A,综合,主板
000039,中集集团,综合,主板
000042,中洲控股,综合,主板
000045,深纺织A,综合,主板
000048,京基智农,综合,主板
000050,深天马A,综合,主板
000055,方大集团,综合,主板
000056,皇庭国际,综合,主板
000058,深赛格,综合,主板
000059,华锦股份,综合,主板
000060,中金岭南,综合,主板
000062,深圳华强,综合,主板
000066,中国长城,综合,主板
000068,华控赛格,综合,主板
000069,华侨城A,综合,主板
000070,特发信息,综合,主板
000078,海王生物,综合,主板
000089,深圳机场,综合,主板
000090,天健集团,综合,主板
000096,广聚能源,综合,主板
000100,TCL科技,综合,主板
000151,中成股份,综合,主板
000155,川能动力,综合,主板
000156,华数传媒,综合,主板
000158,常山北明,综合,主板
000159,国际实业,综合,主板
000166,申万宏源,综合,主板
000301,东方盛虹,综合,主板
000401,金隅冀东,综合,主板
000402,金融街,综合,主板
000408,藏格矿业,综合,主板
000409,云鼎科技,综合,主板
000410,沈阳机床,综合,主板
000415,渤海租赁,综合,主板
000421,南京公用,综合,主板
000428,华天酒店,综合,主板
000430,ST张家界,综合,主板
000488,ST晨鸣,综合,主板
000503,国新健康,综合,主板
000504,*ST生物,综合,主板
000505,京粮控股,综合,主板
000506,招金黄金,综合,主板
000509,华塑控股,综合,主板
000510,新金路,综合,主板
000514,渝开发,综合,主板
000516,国际医学,综合,主板
000517,荣安地产,综合,主板
000518,*ST四环,综合,主板
000519,中兵红箭,综合,主板
000520,凤凰航运,综合,主板
000523,红棉股份,综合,主板
000524,岭南控股,综合,主板
000525,红太阳,综合,主板
000526,学大教育,综合,主板
000528,柳工,综合,主板
000531,穗恒运A,综合,主板
000532,华金资本,综合,主板
000536,华映科技,综合,主板
000537,绿发电力,综合,主板
000539,粤电力A,综合,主板
000541,佛山照明,综合,主板
000543,皖能电力,综合,主板
000545,金浦钛业,综合,主板
000546,金圆股份,综合,主板
000547,航天发展,综合,主板
000552,甘肃能化,综合,主板
000553,安道麦A,综合,主板
000554,泰山石油,综合,主板
000555,神州信息,综合,主板
000557,西部创业,综合,主板
000558,天府文旅,综合,主板
000560,我爱我家,综合,主板
000561,烽火电子,综合,主板
000564,供销大集,综合,主板
000565,渝三峡A,综合,主板
000566,海南海药,综合,主板
000567,海德股份,综合,主板
000570,苏常柴A,综合,主板
000571,新大洲A,综合,主板
000572,海马汽车,综合,主板
000573,粤宏远A,综合,主板
000576,甘化科工,综合,主板
000586,汇源通信,综合,主板
000590,古汉医药,综合,主板
000592,平潭发展,综合,主板
000593,德龙汇能,综合,主板
000595,*ST宝实,综合,主板
000599,青岛双星,综合,主板
000600,建投能源,综合,主板
000603,盛达资源,综合,主板
000607,华媒控股,综合,主板
000608,*ST阳光,综合,主板
000609,ST中迪,综合,主板
000610,西安旅游,综合,主板
000612,焦作万方,综合,主板
000615,*ST美谷,综合,主板
000619,海螺新材,综合,主板
000620,盈新发展,综合,主板
000623,吉林敖东,综合,主板
000625,长安汽车,综合,主板
000626,远大控股,综合,主板
000628,高新发展,综合,主板
000629,钒钛股份,综合,主板
000632,三木集团,综合,主板
000635,英力特,综合,主板
000636,风华高科,综合,主板
000637,茂化实华,综合,主板
000638,*ST万方,综合,主板
000639,西王食品,综合,主板
000652,泰达股份,综合,主板
000655,金岭矿业,综合,主板
000656,*ST金科,综合,主板
000659,珠海中富,综合,主板
000661,长春高新,综合,主板
000663,永安林业,综合,主板
000665,湖北广电,综合,主板
000668,*ST荣控,综合,主板
000669,ST金鸿,综合,主板
000670,盈方微,综合,主板
000677,恒天海龙,综合,主板
000678,襄阳轴承,综合,主板
000679,大连友谊,综合,主板
000685,中山公用,综合,主板
000686,东北证券,综合,主板
000688,国城矿业,综合,主板
000690,宝新能源,综合,主板
000691,*ST亚太,综合,主板
000692,惠天热电,综合,主板
000695,滨海能源,综合,主板
000697,ST炼石,综合,主板
000698,ST沈化,综合,主板
000701,厦门信达,综合,主板
000702,正虹科技,综合,主板
000707,双环科技,综合,主板
000710,贝瑞基因,综合,主板
000711,ST京蓝,综合,主板
000712,锦龙股份,综合,主板
000713,国投丰乐,综合,主板
000716,黑芝麻,综合,主板
000717,中南股份,综合,主板
000718,苏宁环球,综合,主板
000719,中原传媒,综合,主板
000720,新能泰山,综合,主板
000721,西安饮食,综合,主板
000723,美锦能源,综合,主板
000725,京东方A,综合,主板
000726,鲁泰A,综合,主板
000727,冠捷科技,综合,主板
000729,燕京啤酒,综合,主板
000731,四川美丰,综合,主板
000733,振华科技,综合,主板
000735,罗牛山,综合,主板
000736,*ST中地,综合,主板
000738,航发控制,综合,主板
000750,国海证券,综合,主板
000751,锌业股份,综合,主板
000752,ST西发,综合,主板
000757,浩物股份,综合,主板
000759,中百集团,综合,主板
000761,本钢板材,综合,主板
000762,西藏矿业,综合,主板
000767,晋控电力,综合,主板
000768,中航西飞,综合,主板
000778,新兴铸管,综合,主板
000782,恒申新材,综合,主板
000783,长江证券,综合,主板
000785,居然智家,综合,主板
000788,北大医药,综合,主板
000789,万年青,综合,主板
000790,华神科技,综合,主板
000791,甘肃能源,综合,主板
000792,盐湖股份,综合,主板
000793,*ST华闻,综合,主板
000795,英洛华,综合,主板
000796,凯撒旅业,综合,主板
000797,中国武夷,综合,主板
000798,中水渔业,综合,主板
000799,酒鬼酒,综合,主板
000800,一汽解放,综合,主板
000802,北京文化,综合,主板
000803,山高环能,综合,主板
000807,云铝股份,综合,主板
000809,和展能源,综合,主板
000810,创维数字,综合,主板
000812,陕西金叶,综合,主板
000813,德展健康,综合,主板
000815,美利云,综合,主板
000816,智慧农业,综合,主板
000818,航锦科技,综合,主板
000819,岳阳兴长,综合,主板
000820,*ST节能,综合,主板
000821,ST京机,综合,主板
000822,山东海化,综合,主板
000823,超声电子,综合,主板
000825,太钢不锈,综合,主板
000826,启迪环境,综合,主板
000829,天音控股,综合,主板
000830,鲁西化工,综合,主板
000831,中国稀土,综合,主板
000833,粤桂股份,综合,主板
000838,财信发展,综合,主板
000839,国安股份,综合,主板
000850,华茂股份,综合,主板
000852,石化机械,综合,主板
000859,国风新材,综合,主板
000860,顺鑫农业,综合,主板
000862,银星能源,综合,主板
000863,三湘印象,综合,主板
000868,安凯客车,综合,主板
000869,张裕A,综合,主板
000875,电投绿能,综合,主板
000876,新希望,综合,主板
000877,天山股份,综合,主板
000880,潍柴重机,综合,主板
000881,中广核技,综合,主板
000882,华联股份,综合,主板
000885,城发环境,综合,主板
000886,海南高速,综合,主板
000889,中嘉博创,综合,主板
000890,法尔胜,综合,主板
000892,欢瑞世纪,综合,主板
000893,亚钾国际,综合,主板
000897,津滨发展,综合,主板
000898,鞍钢股份,综合,主板
000899,赣能股份,综合,主板
000901,航天科技,综合,主板
000903,ST云动,综合,主板
000906,浙商中拓,综合,主板
000908,*ST景峰,综合,主板
000909,ST数源,综合,主板
000910,大亚圣象,综合,主板
000911,广农糖业,综合,主板
000912,泸天化,综合,主板
000913,钱江摩托,综合,主板
000919,金陵药业,综合,主板
000925,众合科技,综合,主板
000926,福星股份,综合,主板
000929,*ST兰黄,综合,主板
000930,中粮科技,综合,主板
000932,华菱钢铁,综合,主板
000935,四川双马,综合,主板
000936,华西股份,综合,主板
000937,冀中能源,综合,主板
000948,南天信息,综合,主板
000949,新乡化纤,综合,主板
000950,重药控股,综合,主板
000952,广济药业,综合,主板
000953,河化股份,综合,主板
000955,欣龙控股,综合,主板
000957,中通客车,综合,主板
000958,电投产融,综合,主板
000959,首钢股份,综合,主板
000960,锡业股份,综合,主板
000962,东方钽业,综合,主板
000965,天保基建,综合,主板
000966,长源电力,综合,主板
000970,中科三环,综合,主板
000972,*ST中基,综合,主板
000975,山金国际,综合,主板
000978,桂林旅游,综合,主板
000980,众泰汽车,综合,主板
000981,山子高科,综合,主板
000983,山西焦煤,综合,主板
000985,大庆华科,综合,主板
000987,越秀资本,综合,主板
000988,华工科技,综合,主板
000990,诚志股份,综合,主板
000993,闽东电力,综合,主板
000995,皇台酒业,综合,主板
000998,隆平高科,综合,主板
001201,东瑞股份,综合,主板
001207,联科科技,综合,主板
001208,华菱线缆,综合,主板
001209,洪兴股份,综合,主板
001210,金房能源,综合,主板
001211,双枪科技,综合,主板
001212,中旗新材,综合,主板
001217,华尔泰,综合,主板
001218,丽臣实业,综合,主板
001220,世盟股份,综合,主板
001221,悍高集团,综合,主板
001223,欧克科技,综合,主板
001225,和泰机电,综合,主板
001226,拓山重工,综合,主板
001233,海安集团,综合,主板
001236,弘业期货,综合,主板
001238,浙江正特,综合,主板
001239,永达股份,综合,主板
001255,博菲电气,综合,主板
001258,立新能源,综合,主板
001259,利仁科技,综合,主板
001266,宏英智能,综合,主板
001267,汇绿生态,综合,主板
001268,联合精密,综合,主板
001269,欧晶科技,综合,主板
001270,*ST铖昌,综合,主板
001278,一彬科技,综合,主板
001280,中国铀业,综合,主板
001283,豪鹏科技,综合,主板
001285,瑞立科密,综合,主板
001287,中电港,综合,主板
001288,运机集团,综合,主板
001298,好上好,综合,主板
001300,三柏硕,综合,主板
001301,尚太科技,综合,主板
001306,夏厦精密,综合,主板
001309,德明利,综合,主板
001313,粤海饲料,综合,主板
001314,亿道信息,综合,主板
001316,润贝航科,综合,主板
001317,三羊马,综合,主板
001325,元创股份,综合,主板
001326,联域股份,综合,主板
001330,博纳影业,综合,主板
001331,胜通能源,综合,主板
001335,信凯科技,综合,主板
001337,四川黄金,综合,主板
001339,智微智能,综合,主板
001356,富岭股份,综合,主板
001366,播恩集团,综合,主板
001369,双欣材料,综合,主板
001373,翔腾新材,综合,主板
001376,百通能源,综合,主板
001380,华纬科技,综合,主板
001382,新亚电缆,综合,主板
001386,马可波罗,综合,主板
001388,信通电子,综合,主板
001389,广合科技,综合,主板
001390,古麒绒材,综合,主板
001391,国货航,综合,主板
001396,誉帆科技,综合,主板
001400,江顺科技,综合,主板
001696,宗申动力,综合,主板
001896,豫能控股,综合,主板
001979,招商蛇口,综合,主板
002001,新和成,综合,主板
002004,华邦健康,综合,主板
002005,ST德豪,综合,主板
002006,精工科技,综合,主板
002008,大族激光,综合,主板
002009,天奇股份,综合,主板
002010,传化智联,综合,主板
002015,协鑫能科,综合,主板
002016,世荣兆业,综合,主板
002019,亿帆医药,综合,主板
002021,中捷资源,综合,主板
002022,科华生物,综合,主板
002023,海特高新,综合,主板
002024,ST易购,综合,主板
002025,航天电器,综合,主板
002030,达安基因,综合,主板
002031,巨轮智能,综合,主板
002032,苏泊尔,综合,主板
002036,联创电子,综合,主板
002037,保利联合,综合,主板
002038,双鹭药业,综合,主板
002039,黔源电力,综合,主板
002041,登海种业,综合,主板
002042,华孚时尚,综合,主板
002044,美年健康,综合,主板
002045,国光电器,综合,主板
002047,*ST宝鹰,综合,主板
002048,宁波华翔,综合,主板
002050,三花智控,综合,主板
002052,同洲电子,综合,主板
002053,云南能投,综合,主板
002054,德美化工,综合,主板
002055,ST得润,综合,主板
002056,横店东磁,综合,主板
002058,*ST威尔,综合,主板
002059,云南旅游,综合,主板
002066,瑞泰科技,综合,主板
002068,黑猫股份,综合,主板
002069,獐子岛,综合,主板
002072,凯瑞德,综合,主板
002074,国轩高科,综合,主板
002075,沙钢股份,综合,主板
002076,*ST星光,综合,主板
002077,大港股份,综合,主板
002079,苏州固锝,综合,主板
002080,中材科技,综合,主板
002082,万邦德,综合,主板
002084,海鸥住工,综合,主板
002085,万丰奥威,综合,主板
002086,东方海洋,综合,主板
002088,鲁阳节能,综合,主板
002092,中泰化学,综合,主板
002093,国脉科技,综合,主板
002094,青岛金王,综合,主板
002095,生意宝,综合,主板
002099,海翔药业,综合,主板
002100,天康生物,综合,主板
002101,广东鸿图,综合,主板
002102,能特科技,综合,主板
002105,信隆健康,综合,主板
002107,沃华医药,综合,主板
002109,兴化股份,综合,主板
002110,三钢闽光,综合,主板
002111,威海广泰,综合,主板
002112,三变科技,综合,主板
002114,罗平锌电,综合,主板
002115,三维通信,综合,主板
002121,科陆电子,综合,主板
002122,ST汇洲,综合,主板
002123,梦网科技,综合,主板
002124,天邦食品,综合,主板
002127,南极电商,综合,主板
002129,TCL中环,综合,主板
002130,沃尔核材,综合,主板
002131,利欧股份,综合,主板
002133,广宇集团,综合,主板
002134,天津普林,综合,主板
002135,东南网架,综合,主板
002136,安纳达,综合,主板
002137,实益达,综合,主板
002139,拓邦股份,综合,主板
002141,贤丰控股,综合,主板
002144,宏达高科,综合,主板
002146,荣盛发展,综合,主板
002148,北纬科技,综合,主板
002150,正泰电源,综合,主板
002151,北斗星通,综合,主板
002153,石基信息,综合,主板
002155,湖南黄金,综合,主板
002156,通富微电,综合,主板
002157,正邦科技,综合,主板
002159,三特索道,综合,主板
002161,远望谷,综合,主板
002162,悦心健康,综合,主板
002163,海南发展,综合,主板
002164,宁波东力,综合,主板
002165,红宝丽,综合,主板
002166,莱茵生物,综合,主板
002167,东方锆业,综合,主板
002168,*ST惠程,综合,主板
002169,智光电气,综合,主板
002170,芭田股份,综合,主板
002171,楚江新材,综合,主板
002173,创新医疗,综合,主板
002174,游族网络,综合,主板
002175,东方智造,综合,主板
002176,江特电机,综合,主板
002178,延华智能,综合,主板
002180,纳思达,综合,主板
002181,粤传媒,综合,主板
002182,宝武镁业,综合,主板
002183,怡亚通,综合,主板
002184,海得控制,综合,主板
002185,华天科技,综合,主板
002186,全聚德,综合,主板
002187,广百股份,综合,主板
002188,中天服务,综合,主板
002189,中光学,综合,主板
002190,成飞集成,综合,主板
002191,劲嘉股份,综合,主板
002192,融捷股份,综合,主板
002193,如意集团,综合,主板
002194,武汉凡谷,综合,主板
002196,方正电机,综合,主板
002197,证通电子,综合,主板
002199,*ST东晶,综合,主板
002200,*ST交投,综合,主板
002201,九鼎新材,综合,主板
002204,大连重工,综合,主板
002205,国统股份,综合,主板
002206,海利得,综合,主板
002207,准油股份,综合,主板
002208,合肥城建,综合,主板
002209,达意隆,综合,主板
002211,ST宏达,综合,主板
002212,天融信,综合,主板
002213,大为股份,综合,主板
002214,*ST大立,综合,主板
002217,合力泰,综合,主板
002218,拓日新能,综合,主板
002221,东华能源,综合,主板
002224,三力士,综合,主板
002225,濮耐股份,综合,主板
002226,江南化工,综合,主板
002227,奥特迅,综合,主板
002229,鸿博股份,综合,主板
002230,科大讯飞,综合,主板
002231,*ST奥维,综合,主板
002233,塔牌集团,综合,主板
002234,民和股份,综合,主板
002235,安妮股份,综合,主板
002236,大华股份,综合,主板
002238,天威视讯,综合,主板
002239,奥特佳,综合,主板
002240,盛新锂能,综合,主板
002241,歌尔股份,综合,主板
002242,九阳股份,综合,主板
002244,滨江集团,综合,主板
002245,蔚蓝锂芯,综合,主板
002246,北化股份,综合,主板
002247,聚力文化,综合,主板
002248,华东数控,综合,主板
002250,联化科技,综合,主板
002251,步步高,综合,主板
002253,*ST智胜,综合,主板
002254,泰和新材,综合,主板
002255,海陆重工,综合,主板
002256,兆新股份,综合,主板
002258,利尔化学,综合,主板
002259,升达林业,综合,主板
002261,拓维信息,综合,主板
002263,大东南,综合,主板
002268,电科网安,综合,主板
002269,美邦服饰,综合,主板
002272,川润股份,综合,主板
002274,华昌化工,综合,主板
002277,友阿股份,综合,主板
002278,神开股份,综合,主板
002279,久其软件,综合,主板
002281,光迅科技,综合,主板
002284,亚太股份,综合,主板
002285,世联行,综合,主板
002289,*ST宇顺,综合,主板
002290,禾盛新材,综合,主板
002291,遥望科技,综合,主板
002292,奥飞娱乐,综合,主板
002295,精艺股份,综合,主板
002297,博云新材,综合,主板
002298,中电鑫龙,综合,主板
002299,圣农发展,综合,主板
002302,西部建设,综合,主板
002304,洋河股份,综合,主板
002305,*ST南置,综合,主板
002306,*ST云网,综合,主板
002307,北新路桥,综合,主板
002309,中利集团,综合,主板
002310,东方新能,综合,主板
002311,海大集团,综合,主板
002313,日海智能,综合,主板
002314,南山控股,综合,主板
002316,亚联发展,综合,主板
002317,众生药业,综合,主板
002319,乐通股份,综合,主板
002321,华英农业,综合,主板
002323,雅博股份,综合,主板
002324,普利特,综合,主板
002326,永太科技,综合,主板
002327,富安娜,综合,主板
002329,皇氏集团,综合,主板
002330,得利斯,综合,主板
002331,皖通科技,综合,主板
002337,赛象科技,综合,主板
002339,积成电子,综合,主板
002340,格林美,综合,主板
002342,巨力索具,综合,主板
002343,慈文传媒,综合,主板
002344,海宁皮城,综合,主板
002345,潮宏基,综合,主板
002346,柘中股份,综合,主板
002347,泰尔股份,综合,主板
002348,高乐股份,综合,主板
002350,北京科锐,综合,主板
002354,天娱数科,综合,主板
002355,兴民智通,综合,主板
002356,赫美集团,综合,主板
002357,富临运业,综合,主板
002360,同德化工,综合,主板
002362,汉王科技,综合,主板
002365,永安药业,综合,主板
002366,融发核电,综合,主板
002368,太极股份,综合,主板
002369,卓翼科技,综合,主板
002370,亚太药业,综合,主板
002371,北方华创,综合,主板
002373,千方科技,综合,主板
002374,中锐股份,综合,主板
002376,新北洋,综合,主板
002377,国创高新,综合,主板
002378,章源钨业,综合,主板
002379,宏桥控股,综合,主板
002380,科远智慧,综合,主板
002381,双箭股份,综合,主板
002382,蓝帆医疗,综合,主板
002383,合众思壮,综合,主板
002384,东山精密,综合,主板
002385,大北农,综合,主板
002386,天原股份,综合,主板
002387,维信诺,综合,主板
002388,新亚制程,综合,主板
002389,航天彩虹,综合,主板
002390,信邦制药,综合,主板
002391,长青股份,综合,主板
002393,力生制药,综合,主板
002394,联发股份,综合,主板
002395,双象股份,综合,主板
002396,星网锐捷,综合,主板
002398,垒知集团,综合,主板
002399,海普瑞,综合,主板
002401,中远海科,综合,主板
002402,和而泰,综合,主板
002403,爱仕达,综合,主板
002405,四维图新,综合,主板
002406,远东传动,综合,主板
002407,多氟多,综合,主板
002408,齐翔腾达,综合,主板
002409,雅克科技,综合,主板
002410,广联达,综合,主板
002413,雷科防务,综合,主板
002414,高德红外,综合,主板
002418,康盛股份,综合,主板
002419,天虹股份,综合,主板
002420,毅昌科技,综合,主板
002421,达实智能,综合,主板
002423,中粮资本,综合,主板
002424,ST百灵,综合,主板
002425,凯撒文化,综合,主板
002426,胜利精密,综合,主板
002427,尤夫股份,综合,主板
002428,云南锗业,综合,主板
002431,棕榈股份,综合,主板
002432,九安医疗,综合,主板
002434,万里扬,综合,主板
002436,兴森科技,综合,主板
002437,誉衡药业,综合,主板
002438,江苏神通,综合,主板
002439,启明星辰,综合,主板
002440,闰土股份,综合,主板
002442,龙星科技,综合,主板
002444,巨星科技,综合,主板
002446,盛路通信,综合,主板
002448,中原内配,综合,主板
002449,国星光电,综合,主板
002453,华软科技,综合,主板
002454,松芝股份,综合,主板
002455,百川股份,综合,主板
002456,欧菲光,综合,主板
002457,青龙管业,综合,主板
002458,益生股份,综合,主板
002459,晶澳科技,综合,主板
002460,赣锋锂业,综合,主板
002461,珠江啤酒,综合,主板
002463,沪电股份,综合,主板
002465,海格通信,综合,主板
002466,天齐锂业,综合,主板
002467,二六三,综合,主板
002470,金正大,综合,主板
002471,中超控股,综合,主板
002474,榕基软件,综合,主板
002475,立讯精密,综合,主板
002476,宝莫股份,综合,主板
002479,富春环保,综合,主板
002480,新筑股份,综合,主板
002481,双塔食品,综合,主板
002482,广田集团,综合,主板
002483,润邦股份,综合,主板
002485,ST雪发,综合,主板
002486,嘉麟杰,综合,主板
002487,大金重工,综合,主板
002488,金固股份,综合,主板
002489,浙江永强,综合,主板
002490,山东墨龙,综合,主板
002491,通鼎互联,综合,主板
002492,恒基达鑫,综合,主板
002494,华斯股份,综合,主板
002495,佳隆股份,综合,主板
002496,*ST辉丰,综合,主板
002497,雅化集团,综合,主板
002500,山西证券,综合,主板
002501,利源股份,综合,主板
002506,协鑫集成,综合,主板
002510,天汽模,综合,主板
002511,中顺洁柔,综合,主板
002512,ST达华,综合,主板
002513,蓝丰生化,综合,主板
002514,宝馨科技,综合,主板
002515,金字火腿,综合,主板
002518,科士达,综合,主板
002519,银河电子,综合,主板
002520,日发精机,综合,主板
002521,齐峰新材,综合,主板
002523,天桥起重,综合,主板
002524,光正眼科,综合,主板
002527,新时达,综合,主板
002528,ST英飞拓,综合,主板
002529,*ST海源,综合,主板
002530,金财互联,综合,主板
002531,天顺风能,综合,主板
002532,天山铝业,综合,主板
002534,西子洁能,综合,主板
002535,林州重机,综合,主板
002537,海联金汇,综合,主板
002542,中化岩土,综合,主板
002543,万和电气,综合,主板
002544,普天科技,综合,主板
002545,东方铁塔,综合,主板
002546,新联电子,综合,主板
002547,春兴精工,综合,主板
002548,金新农,综合,主板
002549,凯美特气,综合,主板
002550,千红制药,综合,主板
002551,尚荣医疗,综合,主板
002552,宝鼎科技,综合,主板
002553,南方精工,综合,主板
002554,惠博普,综合,主板
002557,洽洽食品,综合,主板
002560,通达股份,综合,主板
002561,徐家汇,综合,主板
002562,兄弟科技,综合,主板
002564,天沃科技,综合,主板
002565,顺灏股份,综合,主板
002567,唐人神,综合,主板
002569,*ST步森,综合,主板
002571,德力股份,综合,主板
002572,索菲亚,综合,主板
002573,清新环境,综合,主板
002574,明牌珠宝,综合,主板
002575,群兴玩具,综合,主板
002577,雷柏科技,综合,主板
002578,闽发铝业,综合,主板
002579,中京电子,综合,主板
002581,ST未名,综合,主板
002582,好想你,综合,主板
002583,海能达,综合,主板
002584,西陇科学,综合,主板
002585,双星新材,综合,主板
002586,ST围海,综合,主板
002587,奥拓电子,综合,主板
002591,恒大高新,综合,主板
002592,ST八菱,综合,主板
002593,日上集团,综合,主板
002594,比亚迪,综合,主板
002596,海南瑞泽,综合,主板
002597,金禾实业,综合,主板
002598,山东章鼓,综合,主板
002599,盛通股份,综合,主板
002600,领益智造,综合,主板
002602,世纪华通,综合,主板
002603,以岭药业,综合,主板
002606,大连电瓷,综合,主板
002607,中公教育,综合,主板
002608,江苏国信,综合,主板
002609,捷顺科技,综合,主板
002611,东方精工,综合,主板
002612,朗姿股份,综合,主板
002613,北玻股份,综合,主板
002614,奥佳华,综合,主板
002615,哈尔斯,综合,主板
002616,长青集团,综合,主板
002620,ST瑞和,综合,主板
002622,皓宸医疗,综合,主板
002623,亚玛顿,综合,主板
002624,完美世界,综合,主板
002626,金达威,综合,主板
002627,三峡旅游,综合,主板
002628,成都路桥,综合,主板
002629,仁智股份,综合,主板
002630,ST华西,综合,主板
002631,德尔未来,综合,主板
002633,申科股份,综合,主板
002634,棒杰股份,综合,主板
002635,安洁科技,综合,主板
002636,金安国纪,综合,主板
002637,赞宇科技,综合,主板
002638,勤上股份,综合,主板
002640,跨境通,综合,主板
002641,公元股份,综合,主板
002642,荣联科技,综合,主板
002645,华宏科技,综合,主板
002646,天佑德酒,综合,主板
002647,*ST仁东,综合,主板
002648,卫星化学,综合,主板
002649,博彦科技,综合,主板
002650,ST加加,综合,主板
002651,利君股份,综合,主板
002652,扬子新材,综合,主板
002654,万润科技,综合,主板
002656,*ST摩登,综合,主板
002657,中科金财,综合,主板
002659,凯文教育,综合,主板
002660,茂硕电源,综合,主板
002661,克明食品,综合,主板
002663,普邦股份,综合,主板
002664,信质集团,综合,主板
002666,德联集团,综合,主板
002667,威领股份,综合,主板
002669,康达新材,综合,主板
002670,国盛证券,综合,主板
002671,龙泉股份,综合,主板
002672,东江环保,综合,主板
002674,兴业科技,综合,主板
002677,浙江美大,综合,主板
002678,珠江钢琴,综合,主板
002679,福建金森,综合,主板
002681,奋达科技,综合,主板
002682,龙洲股份,综合,主板
002683,广东宏大,综合,主板
002685,华东重机,综合,主板
002687,乔治白,综合,主板
002688,金河生物,综合,主板
002689,ST远智,综合,主板
002691,冀凯股份,综合,主板
002692,远程股份,综合,主板
002693,*ST双成,综合,主板
002694,顾地科技,综合,主板
002695,煌上煌,综合,主板
002696,百洋股份,综合,主板
002701,奥瑞金,综合,主板
002702,海欣食品,综合,主板
002703,浙江世宝,综合,主板
002707,众信旅游,综合,主板
002708,光洋股份,综合,主板
002709,天赐材料,综合,主板
002712,思美传媒,综合,主板
002713,*ST东易,综合,主板
002714,牧原股份,综合,主板
002715,登云股份,综合,主板
002716,湖南白银,综合,主板
002717,ST岭南,综合,主板
002718,友邦吊顶,综合,主板
002719,麦趣尔,综合,主板
002721,金一文化,综合,主板
002723,小崧股份,综合,主板
002724,海洋王,综合,主板
002725,跃岭股份,综合,主板
002726,龙大美食,综合,主板
002727,一心堂,综合,主板
002728,特一药业,综合,主板
002729,好利科技,综合,主板
002731,ST萃华,综合,主板
002734,利民股份,综合,主板
002735,王子新材,综合,主板
002736,国信证券,综合,主板
002737,葵花药业,综合,主板
002738,中矿资源,综合,主板
002739,万达电影,综合,主板
002741,光华科技,综合,主板
002742,*ST三圣,综合,主板
002743,富煌钢构,综合,主板
002745,木林森,综合,主板
002746,仙坛股份,综合,主板
002747,埃斯顿,综合,主板
002748,世龙实业,综合,主板
002753,永东股份,综合,主板
002755,奥赛康,综合,主板
002757,南兴股份,综合,主板
002759,天际股份,综合,主板
002760,凤形股份,综合,主板
002761,浙江建投,综合,主板
002762,*ST金比,综合,主板
002763,汇洁股份,综合,主板
002765,蓝黛科技,综合,主板
002766,索菱股份,综合,主板
002769,普路通,综合,主板
002771,真视通,综合,主板
002772,众兴菌业,综合,主板
002775,文科股份,综合,主板
002777,久远银海,综合,主板
002778,中晟高科,综合,主板
002779,中坚科技,综合,主板
002780,三夫户外,综合,主板
002782,可立克,综合,主板
002783,凯龙股份,综合,主板
002785,万里石,综合,主板
002786,银宝山新,综合,主板
002787,华源控股,综合,主板
002789,*ST建艺,综合,主板
002790,瑞尔特,综合,主板
002791,坚朗五金,综合,主板
002793,罗欣药业,综合,主板
002795,永和智控,综合,主板
002796,世嘉科技,综合,主板
002798,帝欧水华,综合,主板
002799,环球印务,综合,主板
002800,天顺股份,综合,主板
002801,微光股份,综合,主板
002803,吉宏股份,综合,主板
002805,丰元股份,综合,主板
002806,华锋股份,综合,主板
002808,*ST恒久,综合,主板
002809,红墙股份,综合,主板
002811,郑中设计,综合,主板
002812,恩捷股份,综合,主板
002813,路畅科技,综合,主板
002816,*ST和科,综合,主板
002819,东方中科,综合,主板
002820,桂发祥,综合,主板
002821,凯莱英,综合,主板
002822,ST中装,综合,主板
002823,凯中精密,综合,主板
002824,和胜股份,综合,主板
002825,纳尔股份,综合,主板
002826,易明医药,综合,主板
002829,星网宇达,综合,主板
002836,新宏泽,综合,主板
002838,道恩股份,综合,主板
002840,华统股份,综合,主板
002842,翔鹭钨业,综合,主板
002843,泰嘉股份,综合,主板
002845,同兴达,综合,主板
002846,英联股份,综合,主板
002848,*ST高斯,综合,主板
002849,威星智能,综合,主板
002850,科达利,综合,主板
002851,麦格米特,综合,主板
002852,道道全,综合,主板
002853,皮阿诺,综合,主板
002855,捷荣技术,综合,主板
002856,美芝股份,综合,主板
002857,三晖电气,综合,主板
002858,力盛体育,综合,主板
002861,瀛通通讯,综合,主板
002862,实丰文化,综合,主板
002865,钧达股份,综合,主板
002866,传艺科技,综合,主板
002868,*ST绿康,综合,主板
002869,金溢科技,综合,主板
002872,ST天圣,综合,主板
002873,新天药业,综合,主板
002875,安奈儿,综合,主板
002876,三利谱,综合,主板
002878,元隆雅图,综合,主板
002879,长缆科技,综合,主板
002881,美格智能,综合,主板
002883,中设股份,综合,主板
002885,京泉华,综合,主板
002886,沃特股份,综合,主板
002888,惠威科技,综合,主板
